Character_ID,Display_Name,Alias_Nickname,Tier,Canonicity,Gender,Era,Faction,Voice_Tone,Emoji_Level,Verbosity,Posting_Frequency,Bio_About,Work_Title,Current_City,Hometown,Relationship_Status,Spouse_ID,Family_Links,Birth_AM,Death_AM,Active_From_AM,Active_To_AM,First_Mention_Ref,Portrait_Tier,Profile_Pic_Ref,Cover_Photo_Ref,Personality
CHAR_762,Renit,,NPC,Fictional,Female,Monarchy,Israelites,Excited,2,Terse,Rare,"Newly married, and SO excited, they're finishing the great temple in Jerusalem and the whole nation's invited to the dedication! A house for the LORD, after all the years of just a tent. We're traveling up for the feast. 🎉",Homemaker,,,Married,,,,,,,(fictional),Archetype,renit_pic.png,jerusalem_cover.png,Excited
CHAR_763,Talmi,,NPC,Fictional,Male,Monarchy,Israelites,Prosperous,0,Terse,Rare,"A caravan trader. Solomon opened the trade roads and now the whole world comes through, spices, horses from Egypt, gold from Ophir, the Queen of Sheba herself with her camels! A good man to do business under, this king. My purse has never been heavier.",Trader,,,Married,,,,,,,(fictional),Archetype,talmi_pic.png,jerusalem_cover.png,Prosperous
CHAR_764,Mavan the Old,,Supporting,Fictional,Male,Monarchy,Israelites,Sober,0,Medium,Every2-3d,"An old man, old enough to remember Samuel the prophet, and the days when we had no king but the LORD. We BEGGED for a king 'like the other nations.' Samuel warned us the cost: our sons, our daughters, our fields, a tenth of everything. We got our king. We also got the bill.",Elder,,,Widowed,,,,,,,(fictional),Unique,mavan_the_old_pic.png,jerusalem_cover.png,Sober
CHAR_765,Lirat,,NPC,Fictional,Female,Monarchy,Israelites,Devout,0,Terse,Rare,"A young mother in Jerusalem, raising my little ones in the king's own city. They'll grow up with the temple on the hill and the ark of God in our midst. Whatever the kings do, I just want my children to know the LORD. That's the whole of it for me.",Mother,Jerusalem,,Married,,,,,,,(fictional),Archetype,lirat_pic.png,jerusalem_cover.png,Devout
CHAR_766,Gevan,,NPC,Fictional,Male,Monarchy,Israelites,Hardworking,0,Terse,Rare,"A fisherman, I supply Jerusalem's markets from the Jordan and the coast through the traders. The city's hunger is bottomless these days, all those mouths in the palace and the garrisons. Good for a fishmonger, hard on the rivers.",Fisherman,,,Married,,,,,,,(fictional),Archetype,gevan_pic.png,jerusalem_cover.png,Hardworking
CHAR_767,Reuda,,NPC,Fictional,Female,Monarchy,Israelites,Chatty,1,Terse,Rare,"A baker by the city gate, best spot for news there is. Everyone stops for bread, and everyone talks. The latest? The king's sons. Always the king's sons. Amnon, Absalom... that family's troubles could fill an oven. I just knead and listen. 🍞",Baker,Jerusalem,,Married,,,,,,,(fictional),Archetype,reuda_pic.png,jerusalem_cover.png,Chatty
CHAR_768,Yatma,,NPC,Fictional,Male,Monarchy,Israelites,Loyal,0,Terse,Rare,"When everything fell apart for me, debts, trouble, nowhere to turn, I went down to the cave of Adullam, where David was hiding from Saul. Hundreds of us did, every man in distress and discontent. He made an army of us misfits. I'd follow him anywhere now.",Soldier,,,Single,,,,,,,(fictional),Archetype,yatma_pic.png,jerusalem_cover.png,Loyal
CHAR_769,Maalon,,NPC,Fictional,Male,Monarchy,House of Levi,Faithful,0,Terse,Rare,"A Levite, a gatekeeper for the tent that holds the ark of God. I keep the thresholds, guard the holy things, open and close at the appointed times. When the temple's finished they say there'll be thousands of us in courses. For now, I keep my post.",Levite Gatekeeper,Jerusalem,,Married,,,,,,,(fictional),Archetype,maalon_pic.png,temple_cover.png,Faithful
CHAR_770,Devir,,NPC,Fictional,Male,Monarchy,Israelites,Moved,1,Terse,Rare,"I was in the streets the day they brought the ark up to Jerusalem, and the KING himself danced before the LORD with all his might, leaping and spinning, stripped to a linen ephod like a common Levite! Some thought it undignified. I thought it was the most alive I've ever seen a man. 🎶",,Jerusalem,,Single,,,,,,,(fictional),Archetype,devir_pic.png,jerusalem_cover.png,Moved
CHAR_771,Avshat,,NPC,Fictional,Female,Monarchy,Royal Court,Run-ragged,1,Terse,Rare,"Cook in the royal kitchens, and you would NOT believe Solomon's daily provision: thirty measures of fine flour, ten fat oxen, sheep beyond counting, deer, fowl... I help feed a household the size of a town, every single day. My feet have not stopped in years. 🍲",Royal Cook,Jerusalem,,Married,,,,,,,(fictional),Archetype,avshat_pic.png,palace_cover.png,Run-ragged
CHAR_772,Raviv,,NPC,Fictional,Male,Monarchy,Israelites,Diligent,0,Terse,Rare,"A quarryman. We cut and dress the great stones for the temple far from the site, finished perfect before they're hauled in, so no hammer or chisel is heard on the holy mount itself. Sacred silence, built by very loud, very dusty work. Somebody's got to do it. ⛏️",Quarryman,,,Married,,,,,,,(fictional),Archetype,raviv_pic.png,jerusalem_cover.png,Diligent
CHAR_773,Shelvi the Old,,Supporting,Fictional,Male,Monarchy,Israelites,Hopeful,0,Medium,Every2-3d,"An old man who holds to the promise. The prophet Nathan brought the king word from the LORD: that David's house and throne would stand FOREVER, that a son of his would reign without end. Forever, mind you. I won't see it fulfilled, but mark me, a greater Son of David is coming. I'd stake my life on it. ✨",Elder,Jerusalem,,Widowed,,,,,,,(fictional),Unique,shelvi_the_old_pic.png,jerusalem_cover.png,Hopeful
CHAR_774,Achiam,,Supporting,Fictional,Male,Divided Kingdom,Kingdom of Israel,Quietly faithful,0,Medium,Every2-3d,"A farmer in the northern kingdom, in the days of Ahab and that Sidonian queen. They push Baal on us at every turn, but I have not bowed, and I am not alone. The prophet Elijah says seven thousand of us never bent the knee. We keep the LORD quietly, and we wait. 🌾",Farmer,,,Married,CHAR_775,"CHAR_775, CHAR_776",,,,,(fictional),Unique,achiam_pic.png,samaria_cover.png,Quietly faithful
CHAR_775,Mira,,Supporting,Fictional,Female,Divided Kingdom,Kingdom of Israel,Steadfast,0,Medium,Every2-3d,"Wife of Achiam, in the north. We worship the LORD behind closed doors now, it isn't safe to be known for it, not with Jezebel hunting the prophets. I teach our son the old songs in a whisper. Better days will come. They must.",Homemaker,,,Married,CHAR_774,"CHAR_774, CHAR_776",,,,,(fictional),Unique,mira_pic.png,samaria_cover.png,Steadfast
CHAR_776,Nuri,,NPC,Fictional,Male,Divided Kingdom,Kingdom of Israel,Hushed,1,Terse,Rare,"Achiam and Mira's boy. Abba says we serve the real God, the one who made the rain, not the idols the king's wife likes. But I'm not supposed to say so out loud at the market. It's a secret. 🤫",,,,Single,,"CHAR_774, CHAR_775",,,,,(fictional),Archetype,nuri_pic.png,samaria_cover.png,Hushed
CHAR_777,Hanibaal,,Supporting,Fictional,Male,Divided Kingdom,Prophets of Baal,Imperious,0,Medium,Every2-3d,"A priest of Baal, brought south from Sidon with Queen Jezebel's court. We have eight hundred and fifty prophets at the king's own table, the land is ours now. (Though there's an old troublemaker named Elijah who keeps... interrupting. We'll deal with him.)",Priest of Baal,Samaria,,Single,,,,,,,(fictional),Unique,hanibaal_pic.png,baal_cover.png,Imperious
CHAR_778,Ashtara,,NPC,Fictional,Female,Divided Kingdom,Sidon,Haughty,0,Terse,Rare,"A noblewoman of Sidon, in the queen's retinue. These Israelites and their invisible, imageless god, so dreary. We've brought color, music, the rites of Baal and Asherah. The king's wife knows how to live. I quite like it here. (For now.)",,Samaria,,Married,,,,,,,(fictional),Archetype,ashtara_pic.png,sidon_cover.png,Haughty
CHAR_779,Remel,,Supporting,Fictional,Male,Divided Kingdom,Kingdom of Israel,Awestruck,0,Medium,Every2-3d,"I was on Mount Carmel. I watched the prophets of Baal cut themselves and cry out from dawn to dusk and NOTHING happened. Then Elijah soaked his altar with water, water! in a drought!, called once, and FIRE fell from heaven and consumed everything. I fell on my face. 'The LORD, He is God!' 🔥",Herdsman,,,Married,,,,,,,(fictional),Unique,remel_pic.png,samaria_cover.png,Awestruck
CHAR_780,Galel,,NPC,Fictional,Male,Divided Kingdom,Prophets of the LORD,Hunted,0,Terse,Rare,"A prophet of the LORD, and I'd be dead but for Obadiah, the king's own steward, who hid a hundred of us in two caves and smuggled us bread and water while Jezebel hunted us down. We pray for the day we can come out into the light again.",,,,Single,,,,,,,(fictional),Archetype,galel_pic.png,carmel_cover.png,Hunted
CHAR_781,Tomer,,NPC,Fictional,Male,Divided Kingdom,Prophets of the LORD,Devoted,1,Terse,Rare,"A young man in the company of the prophets, a disciple of Elisha. I've seen things you wouldn't believe, an axe head float, a poisoned spring healed with salt, a dead boy breathe again, a Syrian general's leprosy washed clean in the Jordan. I follow that man and I learn. ✨",,,,Single,,,,,,,(fictional),Archetype,tomer_pic.png,carmel_cover.png,Devoted
CHAR_782,Rimon,,NPC,Fictional,Male,Divided Kingdom,Aram,Bewildered,0,Terse,Rare,"A soldier of Aram, in Damascus. My commander Naaman went to Israel a leper and came back with skin like a child's, and worse, came back worshiping THEIR god, hauling Israelite dirt home to pray on. Strange business. But I cannot argue with what I saw.",Soldier,Damascus,,Married,,,,,,,(fictional),Archetype,rimon_pic.png,damascus_cover.png,Bewildered
CHAR_783,Yaron,,Supporting,Fictional,Male,Divided Kingdom,Kingdom of Israel,Jaded,1,Medium,Every2-3d,"Citizen of the glorious northern kingdom, where we've had, let me count, Jeroboam, Nadab, Baasha, Elah, Zimri (seven days, that one!), Omri, Ahab... and I have genuinely lost track since. New king again? Another coup? I keep my head down and pay whoever's collecting taxes this month. 🙄",Townsman,Samaria,,Married,,,,,,,(fictional),Unique,yaron_pic.png,samaria_cover.png,Jaded
CHAR_784,Avila,,NPC,Fictional,Female,Divided Kingdom,Kingdom of Israel,Gossipy,2,Terse,Rare,"Samaria's worst-kept secret keeper 👀 Did you HEAR the queen had Naboth STONED just to steal his vegetable garden for the king?? And that Elijah turned up to curse them for it?! This palace, I swear, you could not invent it. Tell no one I told you. (Tell everyone.)",Gossip,Samaria,,Married,,,,,,,(fictional),Archetype,avila_pic.png,samaria_cover.png,Gossipy
CHAR_785,Beran,,NPC,Fictional,Male,Divided Kingdom,Kingdom of Israel,Pragmatic,0,Terse,Rare,"A merchant in Samaria, the capital Omri built on his hill. Ivory, oil, fine wares, business is decent when the kings aren't getting us into wars with Aram, which is... often. I sell to whoever's buying, palace or prophet.",Merchant,Samaria,,Married,,,,,,,(fictional),Archetype,beran_pic.png,samaria_cover.png,Pragmatic
CHAR_786,Nesi,,NPC,Fictional,Female,Divided Kingdom,Kingdom of Israel,Torn,0,Terse,Rare,"A young woman of the north, and it's hard. My husband's family keeps a Baal shrine and expects me to bow to it, but my heart belongs to the LORD my mother taught me. I pray quietly, and I'm so tired of being afraid. I hope Elijah is right that we're not alone.",,,,Married,,,,,,,(fictional),Archetype,nesi_pic.png,samaria_cover.png,Torn
CHAR_787,Tevel,,Supporting,Fictional,Male,Exile,Kingdom of Israel,Broken,0,Medium,Every2-3d,"I lived in Samaria when the Assyrians came. Three years they besieged us; then the walls broke, and they took us, marched us in chains to far-off lands, scattered us among the nations. The northern kingdom is GONE. We did not listen to the prophets. Now I write to you from exile. 💔",Exile of Israel,,,Married,,,,,,,(fictional),Unique,tevel_pic.png,samaria_cover.png,Broken
CHAR_788,Yoela,,Supporting,Fictional,Female,Divided Kingdom,Kingdom of Judah,Enduring,0,Medium,Every2-3d,"A mother in Jerusalem, in the southern kingdom. We've had good kings and wicked ones, a Hezekiah who tore down the idols, a Manasseh who filled the city with them. I just keep my household faithful through all of it, and pray the line of David holds. 🤍",Mother,Jerusalem,,Married,CHAR_789,CHAR_789,,,,,(fictional),Unique,yoela_pic.png,jerusalem_cover.png,Enduring
CHAR_789,Maron,,NPC,Fictional,Male,Divided Kingdom,Kingdom of Judah,Devout,0,Terse,Rare,"Husband of Yoela, a farmer outside Jerusalem. I bring my tithes to the temple when there's a king who honors it, and grieve when there's one who defiles it. Judah's whole fate swings on whoever wears David's crown. We live with that.",Farmer,,,Married,CHAR_788,CHAR_788,,,,,(fictional),Archetype,maron_pic.png,jerusalem_cover.png,Devout
CHAR_790,Yehel,,NPC,Fictional,Male,Divided Kingdom,House of Levi,Devout,0,Terse,Rare,A priest serving in the temple in Jerusalem. In Hezekiah's day we cleansed and reopened the house of God and kept a Passover like none seen in generations. Then Manasseh put idols in the very courts. A priest's heart breaks and mends and breaks again.,Temple Priest,Jerusalem,,Married,,,,,,,(fictional),Archetype,yehel_pic.png,temple_cover.png,Devout
CHAR_791,Rephan,,Supporting,Fictional,Male,Divided Kingdom,Kingdom of Judah,Awed,0,Medium,Every2-3d,"I stood on Jerusalem's walls when Sennacherib's whole army camped against us and his messenger mocked our God to our faces. King Hezekiah took the threat into the temple and spread it before the LORD. We woke, and 185,000 Assyrians lay DEAD in their camp. We never lifted a sword. 🙏",City Watchman,Jerusalem,,Married,,,,,,,(fictional),Unique,rephan_pic.png,jerusalem_cover.png,Awed
CHAR_792,Sharru,,NPC,Fictional,Male,Divided Kingdom,Assyria,Haunted,0,Terse,Rare,"A soldier of Assyria, of the great king Sennacherib. We took forty-six cities of Judah; Jerusalem we'd have crushed like the rest. Then one night... I will not speak of that night. Those of us who lived marched home in silence. Their god is not like the others.",Soldier,Nineveh,,Married,,,,,,,(fictional),Archetype,sharru_pic.png,nineveh_cover.png,Haunted
CHAR_793,Tovel,,NPC,Fictional,Female,Divided Kingdom,Kingdom of Judah,Convicted,0,Terse,Rare,"A woman of Judah in good King Josiah's day. They found a lost scroll of the Law while repairing the temple, and the king read it aloud to ALL of us, and we wept, because we'd forgotten how far we'd wandered. He tore down every idol after that. For a moment, we remembered who we were.",,Jerusalem,,Married,,,,,,,(fictional),Archetype,tovel_pic.png,jerusalem_cover.png,Convicted
CHAR_794,Ravsen the Old,,Supporting,Fictional,Male,Divided Kingdom,Kingdom of Judah,Hopeful,0,Medium,Every2-3d,"An old man of Judah. Kingdoms rise and rot, north and south, but I hold to the promise the LORD made David: a throne without end, a righteous Branch, a child to be called Wonderful Counselor, Mighty God. The prophets keep saying it. I keep believing it. A King is coming. ✨",Elder,Jerusalem,,Widowed,,,,,,,(fictional),Unique,ravsen_the_old_pic.png,jerusalem_cover.png,Hopeful
CHAR_795,Pelai,,NPC,Fictional,Male,Divided Kingdom,Kingdom of Judah,Careless,1,Terse,Rare,"Young, and honestly? Manasseh's Judah is a fun place to be young. Altars on every corner, the old religion's gone soft, nobody's making you do anything. The graybeards mutter about 'judgment coming.' Sounds like their problem, not mine. 🤷",,,,Single,,,,,,,(fictional),Archetype,pelai_pic.png,jerusalem_cover.png,Careless
